tow_id,Bed,area_swept
2017D06001,KSH1,0.00118935269453
2017D06002,KSH1,0.00111173472277
2017D06004,KSH1,0.00120408710086
2017D06005,KSH1,0.00115419209038
2017D06006,KSH1,0.00120946685104
2017D06007,KSH1,0.00119199648757
2017D06008,KSH1,0.00118299863815
2017D06009,KSH1,0.0011915580497800001
2017D06010,KSH1,0.00119704708025
2017D06011,KSH1,0.00119588054607
2017D06012,KSH1,0.00119231511203
2017D06013,KSH1,0.00117817055594
2017D06014,KSH1,0.0011921255173100002
2017D06015,KSH1,0.00121216989243
2017D06016,KSH1,0.00118786885252
2017D06017,KSH1,0.00119223348097
2017D06018,KSH1,0.00118541070431
2017D06019,KSH1,0.00117483158226
2017D06020,KSH1,0.00119039809875
2017D06024,KSH1,0.0011747144021900002
2017D06025,KSH1,0.0011850288816100001
2017D06026,KSH1,0.0011870604417000001
2017D06027,KSH1,0.0011897081846300001
2017D06028,KSH1,0.00118197430001
2017D06029,KSH1,0.00119015320557
2017D06030,KSH1,0.0011785813445
2017D06031,KSH1,0.00119553163912
2017D06032,KSH1,0.00118353318993
2017D06033,KSH1,0.00117798359448
2017D06034,KSH1,0.00117316736194
2017D06035,KSH1,0.00118713548961
2017D06036,KSH1,0.0011796649309900001
2017D06037,KSH1,0.00118620989872
2017D06038,KSH1,0.0011844442978900002
2017D06039,KSH1,0.00118882340927
2017D06040,KSH1,0.0011916620635500001
2017D06041,KSH1,0.0011956172200700001
2017D06043,KSH1,0.00117733186263
2017D06044,KSH1,0.0011830302372700002
2017D06045,KSH1,0.00120308777869
2017D06046,KSH1,0.00117731606307
2017D06047,KSH1,0.00118614143396
2017D06048,KSH1,0.00117868930816
2017D06049,KSH1,0.00118170307423
2017D06050,KSH1,0.00118274321193
2017D06051,KSH1,0.00118596895543
2017D06052,KSH1,0.00117244058218
2017D06053,KSH1,0.00118145554779
2017D06056,KSH1,0.00119164626399
2017D06057,KSH1,0.00118335807814
2017D06058,KSH1,0.00117258672811
2017D06059,KSH1,0.00117908824705
2017D06060,KSH1,0.00118414278962
2017D06061,KSH1,0.00117446687575
2017D06062,KSH1,0.0011729843503700001
2017D06063,KSH1,0.00127194752769
2017D06064,KSH1,0.001184967
2017D06065,KSH2,0.0011805075741900001
2017D06067,KSH2,0.0011670121166900002
2017D06068,KSH2,0.00117998223882
2017D06069,KSH2,0.00116442493874
2017D06070,KSH2,9.3431751364e-4
2017D06071,KSH2,7.4803675135e-4
2017D07001,KNE2,0.0017774505000000003
2017D07002,KNE2,0.0018977786323300001
2017D07003,KNE2,0.0017774505000000003
2017D07004,KNE2,0.00187361978846
2017D07005,KNE2,0.00191575984824
2017D07006,KNE2,0.0017906168000000001
2017D07007,KNE2,0.0019679852938200002
2017D07008,KNE2,0.0017906168000000001
2017D07009,KNE2,0.0017297990270400002
2017D07010,KNE2,0.0016416756645100002
2017D07011,KNE2,0.00180101027722
2017D07012,KNE2,0.00184656172533
2017D07013,KNE2,0.0019562554371500003
2017D07014,KNE2,0.0017774505000000003
2017D07015,KNE6,0.0017407612884199999
2017D07016,KNE6,0.0017116190000000002
2017D07017,KNE6,0.0016984527
2017D07018,KNE6,0.0018408001524500002
2017D07019,KNE6,0.00192259315794
2017D07020,KNE6,0.0017379516000000002
2017D07021,KNE6,0.00180334729547
2017D07022,KNE6,0.0018169612496700001
2017D07023,KNE3,0.0016984527
2017D07024,KNE3,0.00178040238446
2017D07025,KNE3,0.0017511179000000003
2017D07026,KNE3,0.0016933257427800001
2017D07027,KNE3,0.00172024555976
2017D07028,KNE3,0.0018174510360300003
2017D07029,KNE3,0.0018535569805200002
2017D07030,KNE3,0.00182948108434
2017D07031,KNE3,0.0016032129523200001
2017D07032,KNE3,0.0017201520790300002
2017D07033,KNE3,0.00180681398226
2017D07034,KNE3,0.00183888050591
2017D07035,KNE3,0.0017511179000000003
2017D07036,KNE3,0.0016984527
2017D07037,KNE3,0.0019228183016700001
2017D07038,KNE3,0.0018703295300899999
2017D07039,KNE3,0.0017247853
2017D07040,KNE3,0.00184087125047
2017D07041,KNE3,0.00181458209926
2017D07042,KNE3,0.0017511179000000003
2017D07043,KNE3,0.0018446262792300003
2017D07044,KNE3,0.0017116190000000002
2017D07045,KNE3,0.00172683397628
2017D07046,KNE3,0.00183527030645
2017D07047,KNE3,0.00181996974922
2017D07048,KNE3,0.0018092708138400001
2017D07049,KNE3,0.0017310142765300002
2017D07050,KNE3,0.00170948737603
2017D07051,KNE3,0.00175152078878
2017D07052,KNE3,0.0018204160867900001
2017D07053,KNE3,0.00180421232138
2017D07054,KNE3,0.0018681412910300003
2017D07055,KNE3,0.00186569499249
2017D07056,KNE3,0.0017358133928800001
2017D08001,YAKB,0.002501597
2017D08002,YAKB,0.0017116190000000002
2017D08003,YAKB,0.0015911473549999999
2017D08004,YAKB,0.0017379516000000002
2017D08005,YAKB,0.0017446269141000001
2017D08006,YAKB,0.0017046013621
2017D08007,YAKB,0.0016969517418
2017D08008,YAKB,0.0016821133217
2017D08009,YAKB,0.0017299333233
2017D08010,YAKB,0.0016314099004000001
2017D08011,YAKB,0.0016899077713
2017D08012,YAK1,0.001829325722
2017D08013,YAK1,0.0015717270625000002
2017D08014,YAK1,0.00172698275547
2017D08015,YAK1,0.0015703314347
2017D08016,YAK1,0.0016578478308000002
2017D08017,YAK1,0.0016505405343
2017D08018,YAK1,0.0016120554394000002
2017D08019,YAK1,0.0017225996942000002
2017D08020,YAK1,0.0015843798768000001
2017D08021,YAK1,0.0016454451762000003
2017D08022,YAK1,0.0017774505000000003
2017D08023,YAK1,0.0016616002263000003
2017D08024,YAK1,0.0016840751004
2017D08025,YAK1,0.0016765044779000003
2017D08026,YAK1,0.0016783345936000002
2017D08027,YAK1,0.0016916457229
2017D08029,YAK1,0.0017774505000000003
2017D08030,YAK2,0.0017194529485
2017D08031,YAK2,0.0016563863715
2017D08032,YAK2,0.0016970439059
2017D08033,YAK2,0.0018121437005
2017D08034,YAK2,0.001598257157
2017D08035,YAK2,0.0018305238553
2017D08036,YAK2,0.0017165300299000002
2017D08037,YAK2,0.0017423491442
2017D08038,YAK2,0.0016196260619
2017D08039,YAK2,0.0016577293341
2017D08040,YAK2,0.0016584929795
2017D08041,YAK2,0.0016901579310000003
2017D08042,YAK2,0.0016791114053
2017D08043,YAK2,0.0017511179000000003
2017D08044,YAK2,0.0016848387458
2017D08045,YAK2,0.00177633004787
2017D08046,YAK2,0.001629724614
2017D08047,YAK2,0.00157084360377
2017D08048,YAK2,0.0017301834830000002
2017D08049,YAK2,0.0016815076719
2017D08050,YAK2,0.0017168328548
2017D08051,YAK2,0.001563103136
2017D08052,YAK2,0.0017264837527000002
2017D08053,YAK2,0.0016786242522000001
2017D08054,YAK2,0.0016070654117000002
2017D08055,YAK2,0.001734923351
2017D08056,YAK2,0.0017587806866
2017D08057,YAK4,0.0016924212179700003
2017D08058,YAK4,0.0015958345578
2017D08059,YAK4,0.0018733801618
2017D08060,YAK4,0.00153004124007
2017D08062,YAK4,0.0018088389592
2017D08063,YAK4,0.0016589538000000002
2017D08064,YAK4,0.0017289590171
2017D08065,YAK4,0.0017312499533000002
2017D08066,YAK4,0.0017391628996000002
2017D08067,YAK4,0.0017533956699
2017D08068,YAK4,0.0017393077289
2017D08069,YAK4,0.0016961485975
2017D08070,YAK4,0.0018202146424
2017D08071,YAK4,0.0018982631521700002
2017D08072,YAK4,0.0016525418119000001
2017D08074,YAK4,0.0016984527
2017D08075,YAK4,0.0016733313996000001
2017D08076,YAK4,0.00185989655397
2017D08078,YAK4,0.0017124353106000001
2017D08079,YAK4,0.0017379516000000002
2017D08080,YAK4,0.0017956726592
2017D08081,YAK4,0.0016673012342
2017D08082,YAK4,0.0016984527
2017D08083,YAK4,0.0018706547377
2017D08084,YAK4,0.0016744242025
2017D08085,YAK4,0.0016512383482
2017D08086,YAK4,0.0017959623178000002
2017D08087,YAK4,0.0018182791963000002
2017D08088,YAK4,0.0017774505000000003
2017D08089,YAK4,0.0016762148193000001
2017D08090,YAK4,0.0017835859958
